"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"	"qlty"
"38775"	"ECB_03531"	"ECB_03531-5"	3791054	45	1189	1426	1556	1042	1084	6297	0.804403774663998	"F"	-0.0108608193389594	-0.0110456046659247	-0.0112161234882019	0.00418430200101664	0.00418675170522726	0.00416648853492877	0.080681383229804	0.0777740302672326	0.0742889689886531	32.1785457811597	40.3026671546882	51.011210217267	0
"38779"	"IR3037"	"IR3037-2"	3791788	4	27	65	55	40	39	226	0.316129032258064	"F"	0.000949272655463086	-0.000696215489465534	-0.00259923919836429	0.0105832567721848	0.0112757640340975	0.0116752833563295	0.934181822301903	0.954649766586275	0.838121471419589	1369.35047865735	175.452029431012	56.4742528367884	0
"38785"	"ESCRE3774"	"ECB_03532-2"	3792015	2	50	14	18	36	42	160	0.547945205479452	"C"	0.00426604182055283	-0.0134098984652465	-0.0176588046620119	0.0412608684301079	0.0263262749147077	0.0141000297925035	0.924176010255208	0.645593949234876	0.299169326838103	31.761006024263	231.027458863523	2426.52224226742	0
"38787"	"ESCRE3774"	"ECB_03532-3"	3792064	3	64	116	64	36	60	340	0.883561643835616	"C"	-0.0225696075621858	-0.0229257675782027	-0.0220368871370816	0.0137136169384995	0.0135545513321982	0.0138219791208857	0.19836087566421	0.189344562356668	0.209120770795623	16.7320538497329	6.96559122669574	12.6143010591826	0
"38789"	"IR3038"	"ECB_03532-4"	3792158	2	18	28	16	18	12	92	0.262068965517241	"F"	-0.0220344463687932	-0.0186258787286719	-0.0142800115190359	0.0153684378791103	0.0146640208186412	0.0132363289840024	0.24710305066228	0.293587727627276	0.359665655665645	18.6330020929412	9.35768496439625	14.6453405472332	0
"38791"	"IR3038"	"ECB_03532-5"	3792228	7	54	206	62	50	50	422	0.503448275862069	"F"	-0.0260574282578983	-0.035784555423797	-0.0416382595122527	0.0255302510376442	0.0335020904891328	0.0405028687282876	0.382551723139422	0.363779304132046	0.379572624437426	836.925730648679	221.472776968959	187.550496826986	0
"38795"	"ESCRE3774"	"ESCRE3774-3"	3792015	2	50	14	18	36	42	160	0.547945205479452	"C"	0.00426604182055283	-0.0134098984652465	-0.0176588046620119	0.0412608684301079	0.0263262749147077	0.0141000297925035	0.924176010255208	0.645593949234876	0.299169326838103	31.761006024263	231.027458863523	2426.52224226742	0
"38797"	"ESCRE3774"	"ESCRE3774-5"	3792064	1	32	60	38	16	20	166	0.883561643835616	"C"	-0.0369594076124717	-0.0363348244199433	-0.033166331738912	0.0111514004942225	0.0136173045551741	0.0171582853772077	0.045245421605341	0.0758012077814131	0.148733561302759	1833.42782078414	5543.15821363972	99.1970235518714	0
"38799"	"IR3038"	"IR3038-1"	3792138	2	32	56	26	20	40	174	0.193103448275862	"F"	-0.0118885175310874	-0.0109554322597544	-0.00948008551223086	0.01924211553003	0.0161694236148681	0.0133662318198053	0.580414362774522	0.546636430065958	0.529317817145218	19.1820672048521	1255.2992923168	28.6990025772389	0
"38801"	"IR3038"	"IR3038-2"	3792158	2	18	28	16	18	12	92	0.262068965517241	"F"	-0.0220344463687932	-0.0186258787286719	-0.0142800115190359	0.0153684378791103	0.0146640208186412	0.0132363289840024	0.24710305066228	0.293587727627276	0.359665655665645	18.6330020929412	9.35768496439625	14.6453405472332	0
"38805"	"IR3038"	"IR3038-4"	3792270	3	38	154	42	14	28	276	0.648275862068965	"F"	-0.0475655599339517	-0.0526130374022743	-0.0414662838855813	0.0324080485223757	0.0448267912326485	0.0594965969737494	0.23847964225474	0.325216108465628	0.535984518317958	64.820173420311	3466.56264960302	321.021308117126	0
"38811"	"ECB_03533"	"ECB_03533-4"	3792505	2	37	52	70	29	38	226	0.725274725274725	"C"	-0.011162095084969	-0.0104105573437022	-0.00931763327282736	0.007228519974503	0.00785501075491904	0.00849313101422508	0.22024405390897	0.276952145964969	0.35277529994281	19.9263053709645	19.6371046942399	21.7505078410745	0
"38813"	"ECB_03533"	"ECB_03533-5"	3792522	1	34	39	60	21	23	177	0.818681318681319	"C"	-0.024375857955005	-0.0220142863011151	-0.0180632232542884	0.0106718531709291	0.0122843760935361	0.0135846139476696	0.106530064769633	0.171035961446667	0.275685272642273	8.47584993592726	8.83264729594246	13.7413007568939	0
"38817"	"ECB_03534"	"ECB_03534-1"	3792599	3	45	85	57	43	37	267	0.00684931506849315	"C"	-0.019134950385988	-0.0184099634605831	-0.0173493578839627	0.0100174596495247	0.010891534695849	0.0118018316620581	0.152102049937892	0.189550831540171	0.237895636583687	10.9329387817005	15.3584774184186	19.8129344280535	0
"38819"	"ECB_03534"	"ECB_03534-2"	3792636	3	54	109	87	52	74	376	0.26027397260274	"C"	-0.00460019600378257	-0.0054358008824736	-0.00633594407265475	0.00774184423346085	0.00830986637939701	0.00882833394569593	0.594207760277736	0.559694526249739	0.524790289661992	25.1398337481789	23.2035338689665	28.1406594508975	0
"38821"	"ECB_03534"	"ECB_03534-3"	3792669	4	64	43	46	45	31	229	0.486301369863014	"C"	-0.0249728020602233	-0.0279184128816308	-0.0284305889223636	0.0173514599438351	0.0165388769283265	0.014760192972522	0.245687219213036	0.189985802839453	0.149728345208035	19.1629664901511	69.1636887332152	221.901962278727	0
"38823"	"ECB_03534"	"ECB_03534-5"	3792724	4	150	178	247	174	196	945	0.863013698630137	"C"	0.0043187092684744	0.00394540280507907	0.00362681506270319	0.00633574829539606	0.00602861404051263	0.00572954975885834	0.544372211941926	0.559521190585614	0.571690832330957	299.946012227519	1166.98338839811	18373373.9480604	0
"38825"	"IR3040"	"IR3040"	3792746	4	119	134	124	60	70	507	0.04	"F"	-0.0314154924582929	-0.0321852638601548	-0.0328889449184107	0.00264527341999444	0.00240222470833777	0.0022321076222278	0.00128373495511476	0.000898873681856234	0.000678127575857965	645.829808824463	364.158574255327	738.58944592708	0
"38827"	"ECB_03535"	"ECB_03535-2"	3792888	5	134	156	224	88	104	706	0.328651685393258	"F"	-0.0195523388245725	-0.0185704719389001	-0.0168674675039501	0.00822507065568229	0.00902216416267957	0.00973611208093831	0.0978681922401311	0.131708370356906	0.181614124810745	28.2609582230872	10.1900602274276	8.11156850942251	0
"38835"	"insI"	"insI-1"	3793098	20	466	699	781	450	547	2943	0.0124555160142349	"F"	-0.00497421504584607	-0.00488697876481722	-0.00479342549935367	0.00158223794693964	0.00161720607673624	0.00165219180866294	0.0515123912463575	0.0566751991312419	0.0624386360593242	88.7656055855586	72.8290833955657	75.3119686051516	0
"38837"	"insI"	"insI-2"	3793322	19	1252	1368	1465	1212	1272	6569	0.211743772241993	"F"	-0.00481156350883634	-0.00553360698402592	-0.00607286075608547	0.00815048750797842	0.0079006501824987	0.00754685674956292	0.596481325485482	0.534110340064731	0.479863191278547	2960.23420681878	370.904010284442	182.656909536992	0
"38839"	"insI"	"insI-3"	3793540	16	838	1117	1175	841	832	4803	0.405693950177936	"F"	-0.00776757379513352	-0.00732992732732056	-0.00686847914116133	0.00451385043107497	0.00457000477970104	0.00458891691830428	0.183765461243927	0.20706747283355	0.231364495725243	21.7621018550618	17.617690518132	20.2672888894127	0
"38841"	"insI"	"insI-4"	3793761	13	742	976	1080	818	921	4537	0.602313167259786	"F"	0.00053331512241074	0.000529341800049459	0.000537889152919325	0.00454027037392662	0.00452919904252161	0.00450471203507968	0.913915784579663	0.914345653960461	0.912501033841001	12.680680236134	10.4592381090905	12.0917312717272	0
"38843"	"insI"	"insI-5"	3793988	13	339	282	287	179	304	1391	0.804270462633452	"F"	-0.0137893997721717	-0.0167929774645875	-0.0186650155620529	0.0137061218774967	0.0128083909492859	0.0116066421626787	0.38849745315208	0.28115175762576	0.20617246899504	36.3230138407306	77.2415907771103	159.915506601942	0
"38845"	"insI"	"yeeV#2-2"	3794193	3	56	61	58	59	36	270	2098.6577540107	"F"	-0.0172537643567944	-0.0129764886756059	-0.00848660935870385	0.0142782949875693	0.0147590503022498	0.014074038219736	0.313458785014624	0.444013872658867	0.589046511529483	15.8707368048773	22.6609116078203	42.5282014147535	0
"38847"	"yeeV#2"	"yeeV#2-3"	3794301	4	203	236	304	145	200	1088	2098.94652406417	"F"	-0.0111308122874098	-0.0114310622349985	-0.0116345998101743	0.00553043957335455	0.00538291410952744	0.00522697757203353	0.137630905300213	0.123761334430557	0.112426852281944	4.50434500739225	4.73300463371252	5.02603294451972	0
"38849"	"yeeV#2"	"yeeV#2-4"	3794356	4	80	133	90	74	53	430	2099.0935828877	"F"	-0.0243028978811103	-0.0214585244176661	-0.0182721447390964	0.011063595234781	0.0113136950242799	0.0112318139851316	0.115532711338021	0.154134347408224	0.20225254208774	9.69157175566619	7.54036273523459	9.96738511208465	0
"38851"	"yeeV#2"	"yeeV#2-5"	3794418	7	310	337	396	282	255	1580	2099.25935828877	"F"	-0.0119947163894293	-0.0118670809926607	-0.0116534616528918	0.00731180136952048	0.00728347373957708	0.00713621984909754	0.199444449677206	0.201735430829828	0.200974394667137	150.604745189773	101.377454634793	91.9700495119411	0
"38853"	"yeeW#3"	"yeeW#3-1"	3794554	2	61	38	49	54	29	231	1608.37704918033	"F"	-0.0209965434938604	-0.0203378089095665	-0.0172828899399259	0.0218202944195446	0.0209338044316282	0.0178431191946737	0.406908832044277	0.402943030388569	0.404189832702967	36.9069324950472	49.9512728668559	114.693944977303	0
"38855"	"yeeW#3"	"yeeW#3-2"	3794572	10	378	453	545	377	528	2281	1608.41393442623	"F"	0.00390279439791144	0.00361345743419737	0.00335204533659514	0.00568143435214762	0.00541532254275117	0.00514014531763286	0.54145899002331	0.552340506364749	0.56082581202772	1191767.92783483	3479.14522845436	986.847196118215	0
"38857"	"yeeW#3"	"yeeW#3-3"	3794670	6	759	977	1205	890	1163	4994	1608.61475409836	"F"	0.00809802486845891	0.00802326559527335	0.00792634421149936	0.00473747618914567	0.00447524836169028	0.00422809755985451	0.185916347917501	0.170906843786631	0.157521399240075	37.0182061185046	35.3464732559457	34.1987260060892	0
"38859"	"yeeW#3"	"yeeW#3-4"	3794783	5	235	218	256	194	251	1154	1608.84631147541	"F"	-0.00337319833041002	-0.00556226255271672	-0.00725087534501895	0.0103378187721146	0.00959579982139695	0.0086803488295095	0.765637230511673	0.60280951152712	0.464835712690841	108.774129319739	251.047151211631	695.722412376361	0
"38861"	"yeeW#3"	"yeeW#3-5"	3794875	1	23	20	34	24	23	124	1609.03483606557	"F"	-0.000882904838745727	-0.00260444467569802	-0.00359114979725675	0.012679524930883	0.0113721800416707	0.00996400670980981	0.948867987003079	0.833578849787935	0.742420652274062	88.347612395996	385.345221378752	249160.470330723	0
"38865"	"ECB_03539"	"ECB_03539-3"	3795050	2	70	70	48	38	68	294	0.524793388429752	"F"	-0.0136230113599336	-0.015046650707371	-0.0155057549266398	0.0169256671886696	0.0142382268011475	0.0119070837695864	0.479770953476158	0.368184483636281	0.283797772655158	445.833724970054	77.203602522919	66.5300967673256	0
"38871"	"IR3041"	"IR3041"	3795228	2	20	22	11	8	6	67	0.746987951807229	"F"	-0.054841728757033	-0.0556755458775361	-0.0543749018382266	0.0108763177779476	0.00956489534228985	0.00870673304751789	0.0150407538712724	0.0100970854705591	0.0082820783619192	247.78843983888	447.429952836868	72.7837952813552	0
"38873"	"ECB_03540"	"ECB_03540-1"	3795303	4	137	97	152	113	158	657	0.0627218934911243	"F"	0.00276448609549065	-0.0016666811706556	-0.00443919055141713	0.0158452027435446	0.0133648449066049	0.0108605079084113	0.87260711114486	0.908643048504804	0.710153313568892	312.169955117656	3030.77891037012	19293.184178408	0
"38875"	"ECB_03540"	"ECB_03540-2"	3795420	4	49	113	66	35	55	318	0.201183431952663	"F"	-0.0169788361423065	-0.0186826004301124	-0.01983513613915	0.0139517735430636	0.0156957480130851	0.0176027872795406	0.310620205334096	0.319535623937992	0.341812214560738	16.8611213528133	22.0317654893796	60.247263417644	0
"38877"	"ECB_03540"	"ECB_03540-3"	3795591	14	630	817	817	648	587	3499	0.403550295857988	"F"	-0.00892547786912345	-0.00810337046109325	-0.00718973289637669	0.00665219434632253	0.00678083166009043	0.00680014429593167	0.272201526685822	0.317930906761648	0.367984349232213	20.1814408604471	21.8412812012335	26.8740391226772	0
"38879"	"ECB_03540"	"ECB_03540-4"	3795915	2	130	131	146	100	60	567	0.78698224852071	"F"	-0.0307851563490266	-0.0263325870884166	-0.0230059824590187	0.0117757986409285	0.0111577691087129	0.0100086941359182	0.0793919894840861	0.0993978936995524	0.105123259039053	387.429499761171	171770.262049412	208.337353705467	0
"38881"	"ECB_03540"	"ECB_03540-5"	3795947	18	753	962	1090	791	877	4473	0.824852071005917	"F"	-0.00168553808953922	-0.00176379954315023	-0.00181760602780533	0.004382698310551	0.00437627389417816	0.00435115259589803	0.726185088651964	0.713924657860038	0.704241570656497	18.2008036455853	20.1060403434222	22.4517496770964	0
"38883"	"IR3042"	"IR3042-1"	3796098	10	185	235	220	158	123	921	0.00778210116731518	"F"	-0.0215528414925741	-0.0195533444537803	-0.0176960807504134	0.00721227155634432	0.00703563401942978	0.00667417530481665	0.0582069452161546	0.0690374295206434	0.0768999919959671	245.25752104105	3883.33986026365	114.891861627765	0
"38885"	"IR3042"	"IR3042-2"	3796164	5	33	40	30	38	13	154	0.264591439688716	"F"	-0.0321598885706222	-0.0150794046063109	-0.00237529845183355	0.0230250635729836	0.0227835184253215	0.0180841563949144	0.256887260474462	0.555362017462175	0.903814449237732	1551.37934275809	260.383086420189	199.263021490107	0
"38887"	"IR3042"	"IR3042-3"	3796222	3	26	48	33	14	16	137	0.490272373540856	"F"	-0.0360862948248025	-0.0350118099125161	-0.0318932463470571	0.0100193509025102	0.0124252644506866	0.015610883015912	0.0367191256999544	0.0668602996715067	0.133658593206569	2739.19656546909	56049.3526309401	307.813411175004	0
"38889"	"IR3042"	"IR3042-4"	3796281	6	809	755	745	675	578	3562	0.719844357976654	"F"	-0.0153900868280645	-0.0165307385880654	-0.0169900356236845	0.0116248120590921	0.0113019120986306	0.0106554447596266	0.277373523441345	0.239743068794021	0.209087010598165	27.6998861854777	45.6843911548688	76.7023651340575	0
"38891"	"IR3042"	"IR3042-5"	3796336	3	76	149	107	104	113	549	0.933852140077821	"F"	0.00350140725037658	0.00318255678790942	0.0027183352181934	0.0100711950420931	0.00972653106861286	0.00932534730247721	0.751054243652982	0.765015684755621	0.789662910044594	6.44388215659595	2.9085315218717	3.98911671876049	0
"38897"	"ECB_03541"	"ECB_03541-5"	3796487	4	39	50	90	41	59	279	0.89261744966443	"F"	0.0061890788863913	0.00564465609309251	0.00489087991602471	0.00922124667164116	0.00979205676217449	0.0103646987061935	0.550164156666493	0.604716003226494	0.669212939534361	33.8906003485557	191.394286998475	8.57658023716004	0
"38901"	"IR3043"	"IR3043-2"	3796633	3	15	22	19	7	10	73	0.339473684210526	"F"	-0.0325505417877775	-0.031226374180091	-0.029102868369306	0.00854704758990249	0.00798185689405316	0.00787111122894617	0.0318226257602711	0.0296794470000789	0.0343391324468727	14.5592476153913	30.8049583676411	1075.99347777568	0
"38903"	"IR3043"	"IR3043-4"	3796764	2	13	18	22	4	14	71	0.684210526315789	"F"	-0.0235299397332159	-0.0142042628816099	-0.00936077791336389	0.0255131659611731	0.017290397914179	0.0110622166598921	0.4244091951036	0.471559020455284	0.459600617366894	424.192985682669	2660112.82945396	22.404157154121	0
"38905"	"IR3043"	"IR3043-5"	3796819	3	16	18	20	16	23	93	0.828947368421053	"F"	0.0056839223736221	0.00532304745625677	0.00495087589355946	0.0087539750410337	0.00810771656210967	0.00743741489351902	0.562425796248357	0.558342954068349	0.553229414487011	354.146415133762	3784.74734973754	6367.14682729989	0
"38907"	"setC"	"setC-1"	3796916	16	466	709	752	535	556	3018	0.0261824324324324	"F"	-0.00210332562119734	-0.0016885057919568	-0.00124780068050928	0.00385958592410503	0.00396969911518823	0.0040598343410987	0.623681419665632	0.699249832858023	0.778675938563399	604.711343260751	778.877101645403	1108.92926525644	0
"38909"	"setC"	"setC-2"	3797141	14	259	372	432	305	396	1764	0.216216216216216	"F"	0.00654403712220805	0.00660696883896954	0.00665675997246425	0.00234788019943291	0.00228384265989365	0.00222381847080893	0.0685777539737989	0.0628634526178019	0.0579734990468123	25.0827136220316	32.3006522681031	45.067684330264	0
"38911"	"setC"	"setC-3"	3797371	16	264	387	518	346	383	1898	0.410472972972973	"F"	0.00630103198540401	0.00635635361269149	0.00638690399389481	0.0045313274781786	0.00468971667030797	0.0048509932372991	0.258562580465799	0.268313023935525	0.279515058335975	333.070916950616	88.3798625734845	40.9910891060133	0
"38913"	"setC"	"setC-4"	3797597	19	173	246	202	134	229	984	0.601351351351351	"F"	-0.00395590919675349	-0.0033260771915047	-0.00271089414056282	0.00919116105553975	0.00843212938859195	0.00764549434984592	0.695948984768558	0.719615577742071	0.746368747107776	54.9042243685341	113.239757094	281.467657900599	0
"38915"	"setC"	"setC-5"	3797872	14	525	711	720	655	743	3354	0.833614864864865	"F"	0.00589832756681984	0.0061583633398017	0.00632521883370158	0.00716653800377074	0.00689972910698188	0.00665556544974015	0.47081214114066	0.437857776464713	0.412039373817666	633.581235692722	21.5627764301794	13.4859094575636	0
"38919"	"IR3044"	"IR3044-4"	3798146	4	597	765	921	630	794	3707	0.697247706422018	"F"	0.00233203974271547	0.0021218238732211	0.00192442468907325	0.00373674504684144	0.0035987783624995	0.00345822070736642	0.576809896211108	0.596921019872056	0.616698635741017	76.8608165517953	72.0540212195588	69.2024487925656	0
"38921"	"IR3044"	"IR3044-5"	3798165	2	15	15	2	2	16	50	0.871559633027523	"F"	-0.0320444508358195	-0.0133962330729896	-0.00822901735821297	0.061374376246533	0.0285546368509293	0.0123321568742628	0.637691280257242	0.67095646002601	0.552331665557704	51.4596935428846	896.319651443846	15377.2165771797	0
"38923"	"yicL"	"yicL-1"	3798244	7	392	504	514	357	428	2195	0.0693391115926327	"F"	-0.00586355993575897	-0.00619325703799046	-0.0064929118205016	0.00371313818858992	0.00361307855388898	0.00350776327501	0.212423408828495	0.185019366765737	0.161262456140335	16.6908511094911	18.2686040160679	20.7183007223718	0
"38925"	"yicL"	"yicL-2"	3798371	17	243	232	329	244	338	1386	0.206933911159263	"F"	0.00710360414195982	0.0055677008062343	0.00436208503822371	0.0104319729001023	0.00926041538446475	0.00811196782657709	0.544755995037212	0.590076844941595	0.62809050529155	191.677249447289	581.002715592602	3850.53396666557	0
"38927"	"yicL"	"yicL-3"	3798575	9	379	472	504	370	474	2199	0.42795232936078	"F"	-0.000292526929504264	-0.000628424306547009	-0.000940296491283946	0.0051969766458435	0.00497735866814827	0.00474430107899987	0.958651573567779	0.90751533965294	0.855562851798513	45.5105560016763	63.1293924204613	89.6693773530819	0
"38929"	"yicL"	"yicL-4"	3798736	14	223	274	267	185	206	1155	0.602383531960997	"F"	-0.0116428804498683	-0.0121405037101009	-0.0125818634441315	0.00418261354890035	0.00408133577181899	0.00397471431946696	0.0687819934441643	0.0588489589928421	0.0506568470294516	28.6565576634296	41.5426955335163	62.3526730732996	0
"38931"	"yicL"	"yicL-5"	3798949	2	38	48	74	57	77	294	0.833152762730228	"F"	0.0204656513353495	0.0202537044537326	0.01989371870477	0.00674752592012141	0.00594451041112991	0.00531250879801747	0.0561747602913813	0.042239627593522	0.0332371711924138	211784.371282687	1463.0448513452	236.072404601815	0
"38933"	"nlpA"	"nlpA-1"	3799108	12	191	200	265	207	229	1092	0.00122249388753056	"C"	0.00247670146561823	0.00154680769806651	0.000803542551339113	0.0086202916720663	0.00810448010573187	0.00754500309067284	0.79257725527025	0.860822484386198	0.921907981360734	139.349918501654	85.0049049321948	62.4796900053611	0
"38935"	"nlpA"	"nlpA-2"	3799309	10	144	225	271	191	221	1052	0.246943765281174	"C"	0.00725490796894098	0.00729082526225359	0.00731740069382833	0.00290296428160254	0.0030669855911961	0.00324199966613207	0.0877733406039713	0.0978653485469318	0.109221966572881	296.383616869034	469.085899454382	862.722101399537	0
"38937"	"nlpA"	"nlpA-3"	3799457	5	61	104	115	75	102	457	0.427872860635697	"C"	0.00745264352757039	0.00734832163041897	0.0072473409048972	0.00153872327147732	0.00152542817382909	0.00151051745111866	0.0167914043672297	0.0170411674070486	0.017228426259538	272.630872522788	182.300168787289	121.477821672498	0
"38939"	"nlpA"	"nlpA-4"	3799600	9	182	273	338	248	262	1303	0.602689486552567	"C"	0.00631626158518863	0.00662219261354918	0.00693541564726039	0.00473069670270833	0.00503261939220342	0.00534368294400151	0.274094615117557	0.279740669129434	0.285108366644046	471.260025483038	827.877955508528	4532.77287188175	0
"38941"	"nlpA"	"nlpA-5"	3799809	8	120	117	218	132	120	707	0.858190709046455	"C"	-0.00169413849635123	-0.00206119628517285	-0.00199648266251549	0.0125941639274007	0.0119448085439574	0.0110606831431247	0.901510789682524	0.8739821898984	0.868262967322767	6.17507465756597	4.46482397868148	10.1484847963316	0
"38943"	"IR3046"	"IR3046-1"	3799944	6	91	106	156	133	192	678	0.0818181818181818	"F"	0.0224257655644277	0.0225262144127397	0.022398610897418	0.00887481952884119	0.0077256419879192	0.00680917899298731	0.0856567093548121	0.0617070962283714	0.0460962486376881	63.6607124833675	58.5873577523103	67.3097675926237	0
"38945"	"IR3046"	"IR3046-3"	3800018	6	88	100	83	59	100	430	0.418181818181818	"F"	-0.00753375430016697	-0.00790802979549479	-0.00804520269050869	0.0116835110665651	0.0105409401812719	0.00941575774947593	0.564959992481438	0.507599625994369	0.455664467958901	277.731887845271	99.8080986605088	72.824821012905	0
"38947"	"IR3046"	"IR3046-4"	3800102	1	22	70	41	22	46	201	0.8	"F"	0.00218873819565443	-0.00166739271315075	-0.00641191602388004	0.0186772240682704	0.0199537432176338	0.0195404347444409	0.914116636798216	0.938667595174096	0.764377019457777	33.2009023843759	32.2450897332288	62.9466024075843	0
"38949"	"IR3046"	"IR3046-5"	3800104	3	87	81	81	47	102	398	0.809090909090909	"F"	-0.00699302493660215	-0.00684758052658911	-0.00663779937086752	0.0155155591170637	0.0142054441954624	0.0124883023443261	0.682780563955431	0.662759706948821	0.631897781690921	31.0319698344592	47.6114553696807	90.2852881897857	0
"38951"	"yicS"	"yicS-1"	3800163	7	132	160	126	101	104	623	0.0546075085324232	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"38953"	"yicS"	"yicS-2"	3800221	6	67	48	57	67	67	306	0.252559726962457	"F"	0.00116167427857337	-0.00273658811296289	-0.00500052491577046	0.0190076429859865	0.0165420489063161	0.01357874665825	0.955110437750553	0.879123485953262	0.737129473026802	68.5839890898746	3858.26196527426	423.178906412405	0
"38955"	"yicS"	"yicS-3"	3800268	3	16	19	7	9	14	65	0.41296928327645	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"38957"	"yicS"	"yicS-4"	3800324	4	200	320	445	320	360	1645	0.604095563139932	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"38959"	"yicS"	"yicS-5"	3800383	14	577	848	866	665	708	3664	0.805460750853242	"F"	-0.000721708445573577	-0.000408851693189947	-7.07670110289662e-05	0.00434212843450709	0.00443498174116199	0.00451203239876647	0.878561539787196	0.932359848786768	0.988471192299248	1454.68239595532	495.131578980137	284.034136656937	0
"38961"	"IR3047"	"IR3047"	3800454	3	134	178	199	141	144	796	0.333333333333333	"F"	-0.00462671686246119	-0.00430032139868889	-0.00394959476546979	0.00435475035180198	0.00443104986068828	0.00447806545199975	0.365975803946765	0.403382358368722	0.442730815083655	66.5013096317346	42.5885187474722	39.8638329766394	0
"38963"	"yicM"	"yicM-1"	3800573	11	212	270	230	193	156	1061	0.0678966789667897	"C"	-0.0176025971012798	-0.0162648320031128	-0.0147496748524014	0.00850086234650194	0.00839678358916392	0.00809434299536122	0.130156964453796	0.148141824284978	0.165952450329478	781.633489842569	222.756900878672	132.869047813405	0
"38965"	"yicM"	"yicM-2"	3800759	17	503	717	775	530	578	3103	0.205166051660517	"C"	-0.00359397975365653	-0.00339469492847574	-0.00318699498841682	0.00279290033959065	0.00283083489557889	0.00285997947882936	0.288458687018557	0.316535729947298	0.346369727804582	51.9220287517234	32.0807908310128	25.0427726256495	0
"38967"	"yicM"	"yicM-3"	3801033	12	222	296	294	237	232	1281	0.407380073800738	"C"	-0.00531696336671635	-0.00486306052908836	-0.00433160002656846	0.00607736918322667	0.00614640774266491	0.00615728107837563	0.446036496239611	0.486608211548938	0.532432702894711	21.5715366082959	22.9871734235886	25.6609472772872	0
"38969"	"yicM"	"yicM-4"	3801356	5	46	62	49	40	34	231	0.645756457564576	"C"	-0.0189640048356681	-0.0180126704929046	-0.0168330837985132	0.00789174799805728	0.00761811100064171	0.00723130466232058	0.0956147979407501	0.0989996850699683	0.10235223944446	67.85467478109	131.663474598954	156.651772511459	0
"38971"	"yicM"	"yicM-5"	3801572	9	91	90	87	68	62	398	0.805166051660517	"C"	-0.0192859637095132	-0.0205082420697557	-0.021375472519071	0.00865695621110197	0.00850411423367168	0.00822128234393902	0.112225854006695	0.0948835138290968	0.0803746535328286	54.3681534821459	171.299799806944	416.64646992289	0
"38973"	"IR3048"	"IR3048"	3801859	3	41	63	56	31	26	217	0.5	"F"	-0.0274846591288118	-0.0250504586034271	-0.0225968250801187	0.00651156884565388	0.00659575924360621	0.00666663166731852	0.0243102934628367	0.0320489073674624	0.0427893134941438	81.5555792521447	152.367135925575	523.645649571596	0
"38975"	"yicN"	"yicN-1"	3801883	7	111	153	136	93	99	592	0.00221238938053097	"C"	-0.0141815281403945	-0.0142284492120262	-0.0142145088876602	0.0036446568692014	0.0034983374169016	0.00335767779846365	0.0301003055179106	0.0268109153850906	0.0241198283138304	8.63937776991534	9.52369801299591	15.9495405981263	0
"38979"	"IR3049"	"IR3049"	3802348	5	86	111	124	79	85	485	0.254901960784314	"F"	-0.00876446955476893	-0.0087044419968968	-0.00865032749944399	0.00288732147802148	0.00287429658610432	0.00285462385485886	0.0560663463302517	0.0563836080743559	0.0562982360743783	139768.67178429	2029.46481936683	794.507347180304	0
"38981"	"yicO"	"yicO-1"	3802387	13	224	252	320	247	261	1304	0	"C"	0.000861009966258165	0.000459846589246775	0.000169856719498341	0.00741769052573782	0.00722344966018724	0.00698450342082986	0.914926962997309	0.953245115244224	0.982125264760942	73.0830079255685	57.3731236490517	49.8836266668067	0
"38983"	"yicO"	"yicO-2"	3802689	20	460	680	680	453	533	2806	0.226386806596702	"C"	-0.00487956485678838	-0.0048747155254225	-0.00486298422016695	0.00191590317512528	0.00188622503094651	0.0018565993066874	0.0841722830446865	0.081470019462063	0.0790492849093846	126.006336614688	1131.48652026568	1219.3840930015	0
"38985"	"yicO"	"yicO-3"	3802924	10	43	60	60	47	41	251	0.402548725637181	"C"	-0.0083559713154574	-0.00701088399369261	-0.00557194427435009	0.00681547024500185	0.00701395217732973	0.00706844562514412	0.307648418254605	0.391183138528129	0.488079138015161	547.10891476377	11943.8579671773	163.156362082061	0
"38987"	"yicO"	"yicO-4"	3803236	6	25	30	29	14	22	120	0.636431784107946	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"38989"	"yicO"	"yicO-5"	3803467	11	92	114	117	94	117	534	0.809595202398801	"C"	0.000955897166678296	0.000652736434262014	0.000359907756144388	0.00652161975562988	0.00612328098883786	0.00571852083991996	0.892764109480459	0.921835630964907	0.953775205377305	17.3048361635071	21.2977159134533	26.3475399716162	0
